"rho","r2","N","k","model",".Rep","er2","aer2","bias","rmse","abias","armse","power","n_ok","n_fail","model_label","power_adjr2","power_gap"
0.3,0.06,90,3,"ordinal",1000,0.076128884373375,0.0607683275768468,0.016128884373375,0.0396923239020995,0.000768327576846769,0.0362603937955846,0.84,1000,0,"Ordinal",0.840791051513021,0.00079105151302139
0.3,0.09,90,3,"ordinal",1000,0.107641986148631,0.0922383270924765,0.0176419861486309,0.0477808476905031,0.00223832709247649,0.0444389940311606,0.959,1000,0,"Ordinal",0.961400797604708,0.00240079760470835
0.3,0.12,90,3,"ordinal",1000,0.136273452120378,0.120819606339578,0.0162734521203779,0.0506245672173451,0.000819606339578288,0.0479138075606405,0.995,1000,0,"Ordinal",0.990943315691602,0.00405668430839823
0.3,0.15,90,3,"ordinal",1000,0.168172420776239,0.152648041596849,0.0181724207762389,0.0557066772054727,0.00264804159684859,0.0527029205721678,1,1000,0,"Ordinal",0.998422903107053,0.00157709689294727
0.3,0.18,90,3,"ordinal",1000,0.199102464836666,0.183512696072475,0.019102464836666,0.0583415827556423,0.00351269607247528,0.0551804961638509,1,1000,0,"Ordinal",0.999739018421706,0.000260981578294128
0.3,0.21,90,3,"ordinal",1000,0.228099268178182,0.212406047356383,0.0180992681781818,0.0623408271550101,0.00240604735638334,0.0596332223313001,1,1000,0,"Ordinal",0.999955023380372,4.4976619628323e-05
0.3,0.24,90,3,"ordinal",1000,0.258153021673402,0.242358257945663,0.0181530216734021,0.0618848009323134,0.00235825794566296,0.0591305198183864,1,1000,0,"Ordinal",0.999993175088806,6.82491119441409e-06
0.3,0.27,90,3,"ordinal",1000,0.291639642637071,0.275751733972415,0.0216396426370709,0.0666411402877895,0.00575173397241528,0.063205425360658,1,1000,0,"Ordinal",0.999999217416074,7.82583926439706e-07
0.3,0.3,90,3,"ordinal",1000,0.320584247272401,0.304552694947336,0.0205842472724015,0.0686337975189771,0.00455269494733614,0.0654843733371045,1,1000,0,"Ordinal",0.999999884578691,1.15421308732877e-07
0.3,0.03,120,3,"ordinal",1000,0.0420242069968809,0.0305513277075134,0.0120242069968809,0.0257759020049221,0.000551327707513428,0.0228066274442775,0.639,1000,0,"Ordinal",0.657469539931589,0.018469539931589
0.3,0.06,120,3,"ordinal",1000,0.0727626786243336,0.0612665159060919,0.0127626786243336,0.0336796952290796,0.00126651590609189,0.031187138309377,0.937,1000,0,"Ordinal",0.936415965081861,0.000584034918139076
0.3,0.09,120,3,"ordinal",1000,0.102337878193779,0.0908218735692542,0.012337878193779,0.0380290887276133,0.00082187356925423,0.035977043979484,0.987,1000,0,"Ordinal",0.991074740604277,0.00407474060427704
0.3,0.12,120,3,"ordinal",1000,0.132468638746922,0.120919057967358,0.0124686387469219,0.0419286892080111,0.00091905796735772,0.0400266574604113,0.999,1000,0,"Ordinal",0.99903449610752,3.44961075202654e-05
0.3,0.15,120,3,"ordinal",1000,0.164170040351225,0.152565138667964,0.0141700403512245,0.0482442263704645,0.00256513866796413,0.0461575658930491,1,1000,0,"Ordinal",0.999921754357028,7.82456429719858e-05
0.3,0.18,120,3,"ordinal",1000,0.193387078490538,0.181735330645915,0.0133870784905384,0.0502244855748718,0.00173533064591516,0.0484043445781924,1,1000,0,"Ordinal",0.999993155660266,6.84433973408005e-06
0.3,0.21,120,3,"ordinal",1000,0.226127468012929,0.214383991651938,0.0161274680129289,0.0535432088465245,0.00438399165193843,0.0512074656786239,1,1000,0,"Ordinal",0.999999598040289,4.01959711071598e-07
0.3,0.24,120,3,"ordinal",1000,0.254747279516728,0.242951567078725,0.0147472795167282,0.0529835424391781,0.00295156707872544,0.0509248434739641,1,1000,0,"Ordinal",0.999999968836225,3.11637745609161e-08
0.3,0.27,120,3,"ordinal",1000,0.28445624386723,0.272578015021087,0.0144562438672302,0.0563713744891655,0.00257801502108748,0.0544726629868556,1,1000,0,"Ordinal",0.999999997937245,2.06275452274696e-09
0.3,0.3,120,3,"ordinal",1000,0.315361996957943,0.303394221897217,0.015361996957943,0.0544199550413124,0.00339422189721751,0.0522505874667941,1,1000,0,"Ordinal",0.999999999884547,1.154534245984e-10
0.3,0.03,30,5,"ordinal",1000,0.124731355348753,0.0463188323499345,0.0947313553487534,0.120751459833171,0.0163188323499345,0.0766070998236927,0.228,1000,0,"Ordinal",0.225943379512237,0.00205662048776337
0.3,0.06,30,5,"ordinal",1000,0.152962152208764,0.0745251189514938,0.0929621522087637,0.124535446295683,0.0145251189514938,0.0839997766849179,0.338,1000,0,"Ordinal",0.356468081389359,0.0184680813893587
0.3,0.09,30,5,"ordinal",1000,0.185184814350867,0.106498138266928,0.0951848143508674,0.134731915410527,0.0164981382669277,0.096469647357557,0.486486486486487,999,1,"Ordinal",0.50189544789795,0.0154089614114638
0.3,0.12,30,5,"ordinal",1000,0.218957937975781,0.139726502783465,0.098957937975781,0.143173117792441,0.0197265027834651,0.10514855839041,0.623246492985972,998,2,"Ordinal",0.635361638543545,0.0121151455575734
0.3,0.15,30,5,"ordinal",1000,0.246739008703088,0.167377773332255,0.0967390087030881,0.15025217283471,0.017377773332255,0.116077192602296,0.697,1000,0,"Ordinal",0.727275375764881,0.0302753757648814
0.3,0.18,30,5,"ordinal",1000,0.281870244169183,0.202148637187447,0.101870244169183,0.151451358996175,0.0221486371874468,0.113630285142746,0.831325301204819,996,4,"Ordinal",0.817186923024603,0.0141383781802166
0.3,0.21,30,5,"ordinal",1000,0.308828064146193,0.228348583693148,0.0988280641461934,0.153983333608332,0.018348583693148,0.118858872175689,0.875502008032129,996,4,"Ordinal",0.867796940658391,0.00770506737373755
0.3,0.24,30,5,"ordinal",1000,0.347297874922259,0.266380007031234,0.10729787492226,0.16425158317714,0.0263800070312342,0.126227034641854,0.926262626262626,990,10,"Ordinal",0.919909451024791,0.00635317523783541
0.3,0.27,30,5,"ordinal",1000,0.372974514113377,0.291673596007714,0.102974514113377,0.164021612996094,0.0216735960077142,0.128788303242322,0.956256358087487,983,17,"Ordinal",0.943641344217839,0.0126150138696479
0.3,0.3,30,5,"ordinal",1000,0.403664844620581,0.321835139456132,0.103664844620581,0.164843341269578,0.0218351394561322,0.129123830761995,0.971074380165289,968,32,"Ordinal",0.963560627871449,0.00751375229384044
0.3,0.03,60,5,"ordinal",1000,0.0722422959697328,0.0336931812636627,0.0422422959697328,0.0577611189663517,0.00369318126366268,0.0395702496027903,0.317,1000,0,"Ordinal",0.323052453513873,0.00605245351387301
0.3,0.06,60,5,"ordinal",1000,0.102586772404677,0.0639911966361687,0.0425867724046774,0.0630981123354544,0.00399119663616874,0.0467332839742926,0.589,1000,0,"Ordinal",0.590865384720879,0.0018653847208786
0.3,0.09,60,5,"ordinal",1000,0.133061454790823,0.0943502998502776,0.0430614547908229,0.0710139537310174,0.00435029985027756,0.0566265841530624,0.799,1000,0,"Ordinal",0.785681977635841,0.0133180223641594
0.3,0.12,60,5,"ordinal",1000,0.16160576179775,0.122780911027256,0.0416057617977501,0.0759613829125924,0.00278091102725603,0.0635358323312041,0.889,1000,0,"Ordinal",0.894176775068823,0.00517677506882286
0.3,0.15,60,5,"ordinal",1000,0.195233034106923,0.156239014391828,0.0452330341069231,0.0814197588838749,0.00623901439182816,0.0678151904093271,0.965,1000,0,"Ordinal",0.958203016000665,0.00679698399933537
0.3,0.18,60,5,"ordinal",1000,0.226903969041217,0.187691767036884,0.0469039690412169,0.0871012537263405,0.00769176703688368,0.0736357516425497,0.99,1000,0,"Ordinal",0.983870696834374,0.0061293031656261
0.3,0.21,60,5,"ordinal",1000,0.25616056324117,0.216751486913246,0.0461605632411699,0.0892332421579044,0.00675148691324644,0.0764070373870558,0.999,1000,0,"Ordinal",0.993675162038072,0.00532483796192806
0.3,0.24,60,5,"ordinal",1000,0.288779450629928,0.249008042356607,0.0487794506299278,0.0953986367722269,0.00900804235660698,0.0821486010912383,0.999,1000,0,"Ordinal",0.997879808844323,0.00112019115567652
0.3,0.27,60,5,"ordinal",1000,0.322882988681538,0.282744727012997,0.0528829886815375,0.0982051671520508,0.0127447270129973,0.08338797866392,1,1000,0,"Ordinal",0.999358340740192,0.00064165925980797
0.3,0.3,60,5,"ordinal",1000,0.35517996839051,0.314862377199118,0.0551799683905096,0.104638255466906,0.0148623771991176,0.0897335634336412,1,1000,0,"Ordinal",0.999802976467853,0.000197023532146678
0.3,0.03,90,5,"ordinal",1000,0.0559877641589353,0.030444686378614,0.0259877641589353,0.0392876663445814,0.000444686378613997,0.0294560541092957,0.423,1000,0,"Ordinal",0.434290173385158,0.0112901733851582
0.3,0.06,90,5,"ordinal",1000,0.0879342319350066,0.0623207671960686,0.0279342319350066,0.0480726869135803,0.00232076719606861,0.0391768505919655,0.771,1000,0,"Ordinal",0.781315927680984,0.0103159276809838
0.3,0.09,90,5,"ordinal",1000,0.118780447790844,0.0931165504098958,0.028780447790844,0.0533001147182723,0.00311655040989578,0.0449477113109052,0.935,1000,0,"Ordinal",0.933001883044922,0.00199811695507845
0.3,0.12,90,5,"ordinal",1000,0.152728810208615,0.126974218278714,0.0327288102086147,0.0630871874640747,0.00697421827871406,0.0543287466128741,0.986,1000,0,"Ordinal",0.985215118155242,0.000784881844758223
0.3,0.15,90,5,"ordinal",1000,0.177337422877389,0.151490851580208,0.0273374228773887,0.05880702049398,0.00149085158020772,0.0519972659296341,0.999,1000,0,"Ordinal",0.995540537065058,0.00345946293494226
0.3,0.18,90,5,"ordinal",1000,0.207457128107735,0.181457786937657,0.0274571281077348,0.0617434497513585,0.001457786937657,0.0552197664231205,1,1000,0,"Ordinal",0.999062363067343,0.000937636932656694
0.3,0.21,90,5,"ordinal",1000,0.240786644801428,0.214648516003191,0.0307866448014281,0.0687577104832531,0.00464851600319138,0.0615220472222727,1,1000,0,"Ordinal",0.999849071719401,0.000150928280598817
0.3,0.24,90,5,"ordinal",1000,0.2695803682201,0.243283399854362,0.0295803682200995,0.0683917104018098,0.00328339985436227,0.0616149699691094,1,1000,0,"Ordinal",0.999970886443047,2.91135569530088e-05
0.3,0.27,90,5,"ordinal",1000,0.298775349504566,0.272274834540149,0.0287753495045659,0.0708259457181079,0.00227483454014915,0.0645295115635724,1,1000,0,"Ordinal",0.999994797191954,5.20280804627848e-06
0.3,0.3,90,5,"ordinal",1000,0.33018409118167,0.303470670695981,0.0301840911816705,0.0714979015566788,0.00347067069598068,0.0647013711990994,1,1000,0,"Ordinal",0.999999227547825,7.7245217544597e-07
0.3,0.03,120,5,"ordinal",1000,0.0500559532322679,0.0309266498559667,0.0200559532322679,0.0321309899404487,0.00092664985596667,0.0251047752540371,0.554,1000,0,"Ordinal",0.573902735870248,0.0199027358702484
0.3,0.06,120,5,"ordinal",1000,0.0812852693075098,0.0621396236970707,0.0212852693075098,0.0382975041783583,0.00213962369707074,0.03190266631653,0.911,1000,0,"Ordinal",0.898273667784765,0.0127263322152353
0.3,0.09,120,5,"ordinal",1000,0.112780524291784,0.0935707075161777,0.0227805242917839,0.0445738694184675,0.00357070751617769,0.0384483715262907,0.982,1000,0,"Ordinal",0.983590270353561,0.00159027035356063
0.3,0.12,120,5,"ordinal",1000,0.141729599440622,0.122469592916772,0.0217295994406218,0.0477250467385945,0.00246959291677172,0.0425365518360252,0.999,1000,0,"Ordinal",0.997559475134152,0.00144052486584778
0.3,0.15,120,5,"ordinal",1000,0.173130277250037,0.153788014466498,0.0231302772500375,0.0525040616419362,0.00378801446649803,0.0472499163352239,0.999,1000,0,"Ordinal",0.999741583392171,0.000741583392170675
0.3,0.18,120,5,"ordinal",1000,0.202228098823548,0.182776297328472,0.0222280988235475,0.0513996385267759,0.00277629732847158,0.0463644275391366,1,1000,0,"Ordinal",0.999971590125995,2.84098740050975e-05
0.3,0.21,120,5,"ordinal",1000,0.232049332281416,0.212502238711566,0.0220493322814161,0.0550852700383355,0.00250223871156612,0.050460416864513,1,1000,0,"Ordinal",0.999997338360598,2.66163940232378e-06
0.3,0.24,120,5,"ordinal",1000,0.264832871509256,0.245151286595905,0.0248328715092562,0.063052839696049,0.00515128659590509,0.0580752729796908,1,1000,0,"Ordinal",0.99999982120109,1.78798910344113e-07
0.3,0.27,120,5,"ordinal",1000,0.292769351471716,0.272957082415629,0.0227693514717162,0.058561554629961,0.0029570824156292,0.0539301032261407,1,1000,0,"Ordinal",0.999999983275285,1.67247149462924e-08
0.3,0.3,120,5,"ordinal",1000,0.323418609929045,0.303474101479117,0.023418609929045,0.0602014854485225,0.00347410147911723,0.0554355858555355,1,1000,0,"Ordinal",0.999999998834279,1.16572129726933e-09
